Reference;R;G;B;Opacity;cms;isMoT
0.846999999153;0.2574307922080106;0.4140014564478836;0.7755116443571687;1;false;false
0.847333332486;0.2572487455902537;0.4132401371690692;0.7751995903642424;1;false;false
0.847666665819;0.25706593875721745;0.4124788373960869;0.7748875128010954;1;false;false
0.847999999152;0.2568823713028283;0.41171755650268343;0.7745754116755128;1;false;false
0.848333332485;0.2566980428127664;0.41095629385780674;0.7742632869953099;1;false;false
0.848666665818;0.2565129528644346;0.41019504882556124;0.7739511387683323;1;false;false
0.848999999151;0.25632710102691975;0.4094338207651669;0.7736389670024572;1;false;false
0.849333332484;0.25614048686094715;0.40867260903091385;0.7733267717055906;1;false;false
0.849666665817;0.2559531099188514;0.4079114129721197;0.7730145528856712;1;false;false
0.84999999915;0.25576496974453067;0.4071502319330842;0.7727023105506671;1;false;false
0.850333332483;0.25557606587340365;0.40638906525304475;0.7723900447085782;1;false;false
0.850666665816;0.25538639783237777;0.4056279122661302;0.7720777553674348;1;false;false
0.850999999149;0.2551959651397987;0.40486677230131585;0.7717654425352987;1;false;false
0.851333332482;0.25500476730541227;0.40410564468237636;0.7714531062202626;1;false;false
0.851666665815;0.25481280383032284;0.403344528727839;0.7711407464304507;1;false;false
0.851999999148;0.25462007420694827;0.40258342375093553;0.7708283631740184;1;false;false
0.852333332481;0.2544265779189757;0.4018223290595555;0.7705159564591524;1;false;false
0.852666665814;0.25423231444131855;0.4010612439561962;0.7702035262940713;1;false;false
0.852999999147;0.2540372832400741;0.40030016773791494;0.7698910726870254;1;false;false
0.85333333248;0.2538414837724693;0.3995390996962782;0.7695785956462959;1;false;false
